Kms_Driven,Present_Price,Fuel_Type,Seller_Type,Transmission,Age,Selling_Price
80265,15.564716103675302,Diesel,Dealer,Automatic,11,9.33392593312147
63823,14.308613512180449,Petrol,Dealer,Manual,8,7.561448680843188
88821,17.26114837515763,Diesel,Dealer,Manual,12,11.244353025158716
58821,13.96802129567788,Diesel,Dealer,Automatic,11,6.249125222844571
55023,15.422581944621848,Diesel,Dealer,Manual,7,11.339986017878784
83363,11.832072663068471,CNG,Individual,Automatic,14,7.58709188923045
90260,14.158078209969686,Diesel,Dealer,Automatic,10,6.938357004169662
83822,16.363680238990217,CNG,Dealer,Automatic,8,9.905171951625835
87588,16.03045513089427,Petrol,Dealer,Automatic,7,8.364503448083635
63346,15.349103633653275,CNG,Dealer,Manual,6,10.362258006442456
143529,39.965747392129074,Petrol,Dealer,Automatic,11,20.68624533983513
78822,37.503948214637056,Petrol,Dealer,Automatic,9,29.43259531737947
53822,27.628769038694266,Diesel,Dealer,Automatic,5,24.167793846913327
108821,24.81117330784673,Petrol,Individual,Automatic,14,8.9560423500145
88821,27.36701545163161,Diesel,Individual,Manual,13,9.196724643697694
79821,44.28930853981447,Petrol,Individual,Automatic,7,24.57608587848955
79408,14.379373964196906,Petrol,Individual,Automatic,7,11.697935063932546
116822,44.345552324975,Diesel,Dealer,Manual,10,23.595399990684715
83822,13.016434113355633,Petrol,Dealer,Manual,8,8.416803940420667
49821,31.290197205284628,Petrol,Dealer,Manual,6,23.432649032534187
50820,27.97552307377167,Diesel,Individual,Manual,7,19.16295369523056
109824,16.84709031003721,Petrol,Individual,Manual,9,7.880349623856188
83821,22.81865439278989,Diesel,Dealer,Automatic,11,10.963448710489889
94823,27.57361443566256,Petrol,Individual,Automatic,9,11.963817417948537
81822,15.463855636147011,Petrol,Individual,Manual,11,9.489795190466554
74822,16.08028826034279,CNG,Individual,Automatic,7,9.441199603685906
173975,21.13784812390986,Petrol,Individual,Automatic,18,6.796371267696331
118820,32.18099776076668,Petrol,Dealer,Automatic,12,9.576169802282935
127821,38.34865760136529,CNG,Dealer,Manual,11,20.29543890462917
53821,33.055424825375624,CNG,Individual,Automatic,6,26.657292065918018
235998,21.281151474138067,Diesel,Dealer,Manual,18,9.413863654302162
180821,33.14516330804842,Diesel,Individual,Automatic,16,7.913041651339811
116822,100.77296930152892,Diesel,Individual,Automatic,13,40.02450578861986
100821,28.21732430336685,Diesel,Dealer,Automatic,13,6.867480257989747
78822,39.67832716884028,CNG,Dealer,Manual,7,28.23641707040065
127822,30.90155866558245,Petrol,Dealer,Automatic,15,9.281127052889918
110822,27.62434160173342,Petrol,Dealer,Automatic,9,13.327353711036444
67820,32.29312491722692,Petrol,Dealer,Manual,8,24.53769588053845
47522,28.521125162636302,Diesel,Dealer,Automatic,4,22.77398049298182
40020,10.049525596742548,Petrol,Dealer,Automatic,6,5.98389859847537
42922,10.45995109843314,Petrol,Dealer,Automatic,6,6.18005258143562
60520,10.773689713457358,Diesel,Individual,Automatic,7,7.230588198381557
53823,13.117218165351195,Petrol,Individual,Automatic,9,6.108613751547204
56822,10.820999182481868,Diesel,Individual,Automatic,7,6.640141396458552
44822,11.563753203628815,Petrol,Dealer,Manual,4,5.90377208870827
47523,8.9583229874464,Diesel,Dealer,Manual,7,6.440807423930416
55822,7.743826316202597,Petrol,Individual,Automatic,6,6.399998154328909
64822,10.236859175522698,Petrol,Dealer,Automatic,6,4.731582263517892
44223,9.52999419954966,Diesel,Individual,Manual,10,7.573923655459764
85320,10.829715516954291,CNG,Dealer,Manual,8,7.080382639171505
40121,10.57591894525792,Diesel,Individual,Automatic,5,4.307645813633166
43822,10.940358450686832,Petrol,Dealer,Automatic,6,4.712548501608232
43821,7.927787939805974,Diesel,Dealer,Automatic,8,5.261180304074661
54819,11.152560033930358,Petrol,Dealer,Manual,9,5.96471651170808
55423,10.619973446615369,Diesel,Dealer,Automatic,8,5.211671633796843
67823,9.401719451141368,Diesel,Individual,Manual,7,4.401954944496645
63821,11.041821438063549,CNG,Individual,Automatic,7,5.359869981472043
63823,10.46273571993631,Diesel,Individual,Automatic,9,5.680003328115929
83822,10.284497267657898,Petrol,Individual,Manual,11,6.407699713595841
44822,8.961877637900285,Petrol,Individual,Manual,11,6.451096819272253
69821,9.627384557689494,Diesel,Individual,Automatic,5,5.366072279429842
53322,8.725899201796953,CNG,Individual,Automatic,11,6.9561667130905285
52822,8.081792608014899,CNG,Dealer,Manual,3,5.580874726162615
50821,9.806715409469913,Petrol,Individual,Automatic,10,5.053076201893788
52821,10.045053451465726,Diesel,Individual,Automatic,7,5.24753475858465
45521,8.167613860207679,CNG,Individual,Manual,7,5.35012205009963
52521,9.037580999347044,Diesel,Dealer,Manual,7,6.003495854118664
40122,6.890683560852335,CNG,Dealer,Automatic,8,6.174394058070818
77422,7.829005440902482,Petrol,Dealer,Automatic,7,5.6897829657032135
113824,7.468530299090959,Petrol,Individual,Manual,11,3.9941743524276654
251823,10.23069335844591,Petrol,Individual,Automatic,13,4.988998294168844
59821,9.96997821660132,Diesel,Individual,Manual,10,4.099586803303113
56822,8.02847751600794,Diesel,Dealer,Manual,9,4.725975581421906
63821,11.547221178777267,Petrol,Dealer,Automatic,11,7.3348744690175876
62821,9.603833001207091,Petrol,Individual,Manual,9,2.35246056808056
73822,8.853379602813309,Petrol,Dealer,Manual,11,4.433167096681349
91822,9.605596815268974,CNG,Dealer,Automatic,16,5.273221981258734
131055,10.359124291674844,Diesel,Dealer,Automatic,17,5.426424140426849
67106,13.209260192245017,Diesel,Dealer,Manual,8,8.333609980091978
42315,15.416459077160996,CNG,Dealer,Manual,7,11.527116860032608
51301,16.726446960710277,Petrol,Dealer,Automatic,7,11.26849173767051
73618,14.474292163517775,Diesel,Individual,Automatic,6,12.571969150664854
42256,15.676668262230129,Petrol,Dealer,Automatic,5,14.533714887022434
59945,13.58869560458696,CNG,Individual,Automatic,7,9.203630975215743
82358,22.40616220451242,CNG,Dealer,Manual,8,17.146800819832595
61492,22.35855928071045,Diesel,Dealer,Automatic,8,15.940881091585972
74922,18.3843622403015,CNG,Dealer,Automatic,9,9.870748179177715
51321,13.102256492658883,Petrol,Dealer,Manual,6,8.531680662749
53822,13.209955491847376,Petrol,Dealer,Automatic,6,6.760073800152735
74821,16.02004421104992,Petrol,Dealer,Automatic,11,9.609394857515692
77311,11.70235016621262,Diesel,Dealer,Manual,6,8.561926499857183
70822,15.206165202232864,Diesel,Individual,Automatic,10,10.023985417733364
116452,16.174422065026178,Petrol,Dealer,Automatic,9,11.905486808226
100203,17.47354273980133,CNG,Dealer,Manual,6,12.755494935035305
75018,20.329729676111533,Petrol,Dealer,Automatic,10,11.309691501673424
95823,12.20856710609148,CNG,Dealer,Automatic,11,8.653217758570182
90955,15.484409503613689,Diesel,Dealer,Manual,10,7.992067984376256
53821,17.167898350693413,Petrol,Dealer,Manual,6,14.413974853032684
53963,16.778738149336895,Petrol,Dealer,Automatic,5,12.959025087140493
99064,20.124669997747738,Diesel,Individual,Manual,8,11.344732888592112
62531,12.7132264560775,CNG,Dealer,Manual,9,7.711755023024522
74688,16.054387117224504,Diesel,Dealer,Manual,7,12.652426709128246
87823,17.354497664640718,Diesel,Individual,Automatic,8,11.469910514259904
73823,15.068861470663272,Petrol,Dealer,Automatic,12,8.4530774614615
74824,16.817366849418928,Diesel,Dealer,Manual,7,11.477290539835424
68820,12.765761673848498,Petrol,Dealer,Automatic,10,10.510449030812795
55822,15.44768285743216,Diesel,Individual,Manual,5,10.778908285500416
74755,20.8362416019174,CNG,Dealer,Manual,6,18.155075043876863
70251,14.66052682929522,Diesel,Individual,Automatic,8,10.922158435452394
86821,17.50580710646817,Petrol,Dealer,Automatic,8,11.407861758118544
93064,20.388004783660133,Petrol,Dealer,Manual,8,9.306857855569572
92496,11.981852260229978,Diesel,Individual,Automatic,9,8.172043439537267
88384,22.17585081069188,Diesel,Individual,Automatic,6,14.77486348951657
79144,20.57044981699462,Petrol,Dealer,Manual,9,13.993886034759605
68043,23.57462836744733,CNG,Dealer,Manual,8,13.87850312736751
54826,15.70695080863256,Petrol,Dealer,Automatic,7,10.79852322059604
78848,14.853295915424468,Petrol,Individual,Manual,6,8.296429890105657
60023,17.633233765130417,Diesel,Individual,Manual,3,12.404905844025848
57649,18.418908963798607,CNG,Dealer,Automatic,8,10.73884009306683
55322,16.42727669182147,Diesel,Dealer,Automatic,9,10.877031607711428
69575,22.362757328338784,Diesel,Dealer,Automatic,6,19.009223895031568
78948,21.84288465541365,CNG,Dealer,Manual,8,11.62798176532456
89276,16.662875971705894,Diesel,Individual,Manual,18,6.7803682066637805
82821,15.811649603074446,Petrol,Individual,Manual,8,10.268538227532831
76820,17.18484441124172,Diesel,Dealer,Automatic,13,7.279092608647629
71840,16.528381797612692,CNG,Dealer,Manual,8,7.405416165584102
47821,20.46417608055156,Diesel,Dealer,Automatic,7,17.58980101136856
81822,17.582947285934512,CNG,Individual,Automatic,10,8.524446814853327
44021,12.061503691211106,CNG,Dealer,Automatic,12,7.925988457944166
40894,16.91548881577576,CNG,Individual,Manual,5,14.717811574144404
72252,17.119430713044892,CNG,Individual,Automatic,7,12.617249798212068
59094,17.635787205168285,Petrol,Dealer,Manual,5,14.441025125179833
40957,11.170838974032868,Diesel,Individual,Manual,4,7.6465698582171875
64823,16.8886839376299,Petrol,Dealer,Manual,9,11.003907173943077
81822,18.03823615507638,CNG,Dealer,Automatic,6,14.329342438703796
74322,14.954161157571978,CNG,Individual,Automatic,7,7.62078034936682
80264,16.911272461139227,Diesel,Individual,Automatic,10,7.11841419794335
63821,13.698961909854743,Petrol,Dealer,Automatic,7,7.632538681675214
41223,14.13354222230269,Petrol,Dealer,Manual,5,9.581436187953628
93958,13.8579995881239,Petrol,Dealer,Automatic,9,10.382791681631502
83363,11.317576760540245,Petrol,Individual,Automatic,12,6.029416967967412
83820,19.413651979717184,CNG,Dealer,Manual,7,13.452309900322527
77820,15.764263682661706,Petrol,Dealer,Manual,7,10.77854613933512
83823,21.50702236341276,Diesel,Dealer,Manual,8,9.568095627555746
83819,16.39578465726271,Petrol,Dealer,Automatic,8,8.980023584067332
87587,16.00200002830732,Diesel,Individual,Manual,6,10.538111116834738
165823,10.687611978406151,Diesel,Individual,Automatic,18,5.293044896119147
100822,17.848823489382017,Diesel,Dealer,Manual,17,9.213327693452122
63344,15.547686081417869,Diesel,Dealer,Automatic,6,11.296718715369718
84601,16.571902383370322,CNG,Individual,Manual,9,8.875513393420004
88823,8.413201957792205,Diesel,Dealer,Automatic,10,5.751440362018893
53822,19.57755975135881,Diesel,Dealer,Automatic,8,12.813345031902724
64690,15.816944286375662,CNG,Dealer,Automatic,6,10.915076447949009
143529,37.54752556412456,CNG,Dealer,Automatic,10,20.573279990447737
78822,40.1027582881637,CNG,Individual,Automatic,8,28.532756226044626
53820,28.84228895369851,Diesel,Dealer,Automatic,4,24.933015447138665
79356,15.713794615605572,Diesel,Dealer,Manual,8,9.377512420457473
88820,27.13485050315404,CNG,Dealer,Automatic,13,9.776520361989478
79822,44.249209915957664,Diesel,Dealer,Automatic,8,25.97211385534661
79409,16.493821460280635,Diesel,Individual,Manual,7,10.29459085737517
116824,44.646934348485566,Petrol,Dealer,Automatic,9,23.582267994893783
85823,44.98712187353794,Diesel,Dealer,Automatic,7,29.7193227624761
44822,46.435749339034416,CNG,Dealer,Automatic,6,37.101692447752505
83822,15.235862270199892,Diesel,Dealer,Automatic,11,10.577331868666576
49823,31.78413313515444,CNG,Dealer,Automatic,6,23.052393619690875
97822,29.169153487605872,Diesel,Individual,Automatic,11,15.198297073751531
121823,17.735124276178798,Petrol,Dealer,Manual,8,9.116187532945563
74825,14.9932838894088,Diesel,Dealer,Manual,8,10.091651984382397
110822,23.506789956962745,Diesel,Dealer,Manual,9,9.606851846031883
127822,38.27627208738249,CNG,Dealer,Automatic,11,18.17476208791233
61821,24.62593681122257,CNG,Individual,Manual,5,20.925134617060664
235998,22.14698539481581,CNG,Dealer,Automatic,18,9.338779340014083
116821,100.58379616981136,Petrol,Dealer,Automatic,13,41.238164844131816
94821,22.47568495653105,Diesel,Dealer,Manual,10,11.0344714875593
85822,14.79958517452253,Diesel,Dealer,Manual,8,9.344967268669134
78820,39.63794359695758,Petrol,Dealer,Automatic,7,29.0164791045653
110821,26.54196943493097,Petrol,Dealer,Automatic,10,11.639118185503191
67821,32.89856956898511,Diesel,Dealer,Automatic,8,24.95831454232364
40222,11.469287300777976,Diesel,Dealer,Manual,5,7.041618070889717
40022,11.104335139376014,Diesel,Individual,Manual,6,6.497874922775155
47520,8.815946099994612,Diesel,Dealer,Automatic,6,6.608288531813912
71824,10.257375332366276,Diesel,Individual,Automatic,9,4.998434090671619
85322,11.183072734039127,Diesel,Dealer,Manual,9,7.695012822604389
42322,11.44631400872987,Diesel,Dealer,Automatic,7,6.901923184837718
39321,8.951591017848436,CNG,Individual,Automatic,7,5.234172016732057
62323,8.536694990632418,Petrol,Individual,Manual,7,4.604604118581347
54823,9.284733273798398,CNG,Dealer,Automatic,10,3.7276086868524976
53824,9.073930064430703,Diesel,Individual,Manual,7,6.518093959231931
63821,10.920934034962912,Petrol,Dealer,Automatic,8,6.02312741683364
57821,8.658974010797856,Petrol,Dealer,Automatic,10,5.685737424622381
83823,8.95143722141311,Diesel,Individual,Manual,12,5.234410179600552
44821,9.662261580416668,CNG,Dealer,Automatic,13,3.5269568917505385
69821,10.868678721046551,Petrol,Individual,Manual,4,5.027032595350152
83822,9.008002920334814,CNG,Dealer,Automatic,10,6.389432196707983
46821,8.117519153518959,CNG,Individual,Automatic,6,5.37417336189648
53821,9.729623411113128,Petrol,Dealer,Automatic,5,5.092540424186197
47421,10.099296358106162,Diesel,Individual,Manual,5,3.6520605768196632
62822,10.414519446853944,Diesel,Individual,Automatic,11,4.499498872078958
39820,11.376317766768487,Petrol,Dealer,Manual,6,6.71248072484839
52820,9.01717261078126,Diesel,Individual,Automatic,7,4.736218010944925
44321,9.339662976055392,Petrol,Individual,Automatic,9,4.333170224160819
45521,8.732405745859161,Petrol,Individual,Automatic,8,4.837652318416541
52522,8.333971015167831,Petrol,Individual,Automatic,9,7.505788220141596
68822,8.8410958676977,Diesel,Individual,Automatic,11,4.488386506576075
62822,9.278571444967202,Petrol,Dealer,Automatic,6,5.027708074172794
57822,9.971274036410394,Petrol,Individual,Automatic,8,5.872512412209235
251821,11.515472973745077,Diesel,Dealer,Automatic,12,4.685610420352291
68822,10.029641900065666,Petrol,Dealer,Manual,10,5.216445468474195
59822,8.131766653154555,CNG,Individual,Manual,10,6.839523385089757
64824,7.116455844302845,Petrol,Individual,Manual,15,5.350932010381678
40720,7.894631766971921,Petrol,Individual,Automatic,15,5.091476093379884
56821,8.608457009255646,Diesel,Individual,Manual,10,5.470881143883652
93823,10.960358020785096,Diesel,Dealer,Manual,17,4.273930688264913
73822,9.16223521634251,Petrol,Individual,Manual,6,5.831357389641381
538823,9.895918295790883,Diesel,Dealer,Manual,14,4.579926713034172
71822,7.391879581619666,Petrol,Dealer,Automatic,12,5.097977441778262
96822,15.71523567230534,Diesel,Dealer,Automatic,15,8.479620697338289
67104,12.252760629552832,Petrol,Dealer,Manual,5,8.055231483428514
42316,14.61568703936276,Petrol,Dealer,Manual,6,10.181652462127238
73619,13.649043177571578,Diesel,Dealer,Automatic,8,9.974264616907323
82357,22.812223343310173,Diesel,Dealer,Automatic,8,16.90507689720502
58937,14.885981367981728,Petrol,Dealer,Manual,4,10.669486843405751
53821,14.673517341023556,Petrol,Dealer,Automatic,4,8.912825206778438
77310,13.453643296232086,Petrol,Dealer,Manual,6,8.819998362687967
70822,15.422082589134153,Diesel,Dealer,Automatic,12,10.60691512382845
116455,18.071160465836613,Diesel,Dealer,Manual,10,12.689644058339054
61339,11.596986347374056,Petrol,Dealer,Manual,11,8.536149762193665
63500,14.832585589974716,Petrol,Individual,Manual,7,11.511862662216489
95821,12.31536533565867,Petrol,Dealer,Automatic,12,8.10462623523312
98823,19.25820412877874,Diesel,Dealer,Automatic,11,8.450656498993597
90954,16.12239489758318,CNG,Dealer,Manual,10,8.105125568131745
53823,18.470798976667425,Diesel,Dealer,Automatic,6,14.904515541333383
91821,13.471453870653836,CNG,Dealer,Automatic,9,11.396234083303822
43314,13.610401377086106,Petrol,Dealer,Automatic,9,9.79543339919372
50672,13.362830498442351,CNG,Individual,Manual,7,9.331541368884055
99063,16.886881926139708,Diesel,Individual,Manual,9,9.378889242632976
71143,17.157853212648632,CNG,Individual,Manual,11,8.589245397958027
87822,18.16072420496166,CNG,Dealer,Manual,9,12.25392958991052
109823,17.963240065004623,Diesel,Dealer,Automatic,11,9.522375379720655
74756,22.860195648823503,Petrol,Individual,Automatic,7,15.341246690720055
95522,16.53120978635315,Petrol,Individual,Manual,8,9.8030556148441
70248,15.998067349133796,Petrol,Individual,Automatic,6,8.283982125350944
86819,18.5385719199124,Diesel,Individual,Automatic,7,11.292041948613951
93063,18.255953010979617,Petrol,Dealer,Manual,9,11.575140604851828
92496,13.56866477809854,Petrol,Dealer,Automatic,10,8.528479602726588
88385,20.938860666762785,Diesel,Dealer,Manual,6,15.671915000484075
63821,23.34037150228437,Petrol,Dealer,Manual,8,15.40642791934199
54824,16.5205129740954,Petrol,Dealer,Manual,7,12.464820708845942
60022,17.34281066525537,Petrol,Individual,Manual,7,12.11349499897346
73821,15.189871497419713,Petrol,Dealer,Automatic,8,8.828360951425507
58257,17.67461301099388,CNG,Dealer,Automatic,7,13.226031078316431
108163,19.00983606921763,Petrol,Dealer,Automatic,11,8.76360432051026
108385,18.486053834635086,Petrol,Dealer,Manual,13,8.272351162868802
100023,16.324166686709724,Diesel,Dealer,Manual,11,8.116539559100943
55322,16.205022902467967,Petrol,Dealer,Manual,9,9.393808159988836
69575,24.54747434224493,Petrol,Individual,Manual,7,15.435309132118023
60600,21.497812707967007,Diesel,Individual,Manual,8,15.240940447880316
101820,23.324910078288823,Petrol,Individual,Automatic,7,13.389035831536354
72822,22.87423488675999,Diesel,Dealer,Manual,10,15.113919524894737
